institute,program,paper,category,round,openScore,closeScore
IIT Dharwad,Manufacturing,,GEN,9,321,321
IIT Dharwad,Manufacturing,,GEN,1,660,573
IIT Dharwad,Manufacturing,,EWS,1,463,463
IIT Dharwad,Manufacturing,,OBC,1,508,503
IIT Dharwad,Manufacturing,,SC,1,459,459
IIT Dharwad,Manufacturing,,GEN,2,490,487
IIT Dharwad,Manufacturing,,EWS,2,425,425
IIT Dharwad,Manufacturing,,OBC,2,466,456
IIT Dharwad,Manufacturing,,SC,2,373,373
IIT Dharwad,Manufacturing,,GEN,3,470,463
IIT Dharwad,Manufacturing,,EWS,3,371,371
IIT Dharwad,Manufacturing,,SC,3,359,359
IIT Dharwad,Manufacturing,,GEN,4,459,459
IIT Dharwad,Manufacturing,,EWS,4,352,352
IIT Dharwad,Manufacturing,,OBC,4,424,404
IIT Dharwad,Manufacturing,,SC,4,351,351
IIT Dharwad,Manufacturing,,GEN,5,450,441
IIT Dharwad,Manufacturing,,OBC,5,387,385
IIT Dharwad,Manufacturing,,SC,5,340,340
IIT Dharwad,Manufacturing,,GEN,6,430,428
IIT Dharwad,Manufacturing,,OBC,6,385,385
IIT Dharwad,Manufacturing,,SC,6,331,331
IIT Dharwad,Manufacturing,,GEN,7,420,397
IIT Dharwad,Manufacturing,,OBC,7,371,371
IIT Dharwad,Manufacturing,,SC,7,302,302
IIT Dharwad,Manufacturing,,GEN,8,395,389
IIT Dharwad,Manufacturing,,OBC,8,368,368
IIT Dharwad,Manufacturing,,SC,8,276,276
IIT Dharwad,Manufacturing,,GEN,9,380,335
IIT Dharwad,Manufacturing,,OBC,9,358,327
IIT Dharwad,Manufacturing,,SC,9,245,241
IIT Dharwad,Manufacturing,,OBC,10,327,320
IIT Dharwad,Manufacturing,,SC,10,241,241
IIT Dharwad,Manufacturing,,GEN,11,389,352
IIT Dharwad,Manufacturing,,OBC,11,335,318
IIT Dharwad,Thermal,,GEN,1,573,532
IIT Dharwad,Thermal,,EWS,1,463,463
IIT Dharwad,Thermal,,OBC,1,521,490
IIT Dharwad,Thermal,,SC,1,459,459
IIT Dharwad,Thermal,,ST,1,407,407
IIT Dharwad,Thermal,,GEN,2,525,483
IIT Dharwad,Thermal,,EWS,2,442,442
IIT Dharwad,Thermal,,OBC,2,483,470
IIT Dharwad,Thermal,,SC,2,373,373
IIT Dharwad,Thermal,,ST,2,262,262
IIT Dharwad,Thermal,,GEN,3,480,470
IIT Dharwad,Thermal,,OBC,3,463,463
IIT Dharwad,Thermal,,ST,3,259,259
IIT Dharwad,Thermal,,GEN,4,463,452
IIT Dharwad,Thermal,,OBC,4,404,390
IIT Dharwad,Thermal,,SC,4,328,328
IIT Dharwad,Thermal,,ST,4,248,248
IIT Dharwad,Thermal,,GEN,5,449,442
IIT Dharwad,Thermal,,OBC,5,390,390
IIT Dharwad,Thermal,,ST,5,238,238
IIT Dharwad,Thermal,,GEN,6,425,404
IIT Dharwad,Thermal,,OBC,6,390,362
IIT Dharwad,Thermal,,SC,6,300,300
IIT Dharwad,Thermal,,GEN,7,400,383
IIT Dharwad,Thermal,,EWS,7,369,369
IIT Dharwad,Thermal,,OBC,7,362,355
IIT Dharwad,Thermal,,SC,7,293,293
IIT Dharwad,Thermal,,GEN,8,366,352
IIT Dharwad,Thermal,,OBC,8,349,349
IIT Dharwad,Thermal,,GEN,9,338,321
IIT Dharwad,Thermal,,GEN,1,611,600
IIT Dharwad,Thermal,,EWS,1,566,566
IIT Dharwad,Thermal,,OBC,1,569,569
IIT Dharwad,Thermal,,SC,1,565,565
IIT Dharwad,Thermal,,PwD,1,279,279
IIT Dharwad,Thermal,,GEN,2,552,552
IIT Dharwad,Thermal,,EWS,2,486,486
IIT Dharwad,Thermal,,OBC,2,508,508
IIT Dharwad,Thermal,,SC,2,428,428
IIT Dharwad,Thermal,,GEN,3,519,519
IIT Dharwad,Thermal,,OBC,3,477,466
IIT Dharwad,Thermal,,SC,3,359,359
IIT Dharwad,Thermal,,GEN,5,459,459
IIT Dharwad,Thermal,,EWS,5,429,429
IIT Dharwad,Thermal,,OBC,5,458,437
IIT Dharwad,Thermal,,SC,5,347,347
IIT Dharwad,Thermal,,GEN,6,459,459
IIT Dharwad,Thermal,,OBC,6,424,421
IIT Dharwad,Thermal,,SC,6,331,331
IIT Dharwad,Thermal,,GEN,7,454,454
IIT Dharwad,Thermal,,OBC,7,385,371
IIT Dharwad,Thermal,,SC,7,302,302
IIT Dharwad,Thermal,,GEN,8,450,450
IIT Dharwad,Thermal,,OBC,8,368,368
IIT Dharwad,Thermal,,SC,8,290,290
IIT Dharwad,Thermal,,GEN,9,430,429
IIT Dharwad,Thermal,,OBC,9,364,335
IIT Dharwad,Thermal,,GEN,10,428,409
IIT Dharwad,Thermal,,OBC,10,327,327
IIT Dharwad,Thermal,,GEN,11,454,389
IIT Dharwad,Thermal,,OBC,11,368,368
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,GEN,1,570,449
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,EWS,1,397,397
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,OBC,1,405,354
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,SC,1,459,291
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,ST,1,255,255
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,GEN,1,645,570
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,EWS,1,485,485
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,OBC,1,637,511
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,SC,1,565,565
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,GEN,1,646,546
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,EWS,1,425,387
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,OBC,1,525,459
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,SC,1,629,434
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,ST,1,314,314
IIT Indore,M.Tech. in Biomedical Devices (BMD),,GEN,1,639,487
IIT Indore,M.Tech. in Biomedical Devices (BMD),,EWS,1,597,503
IIT Indore,M.Tech. in Biomedical Devices (BMD),,OBC,1,524,422
IIT Indore,M.Tech. in Biomedical Devices (BMD),,SC,1,597,319
IIT Indore,M.Tech. in Biomedical Devices (BMD),,ST,1,466,466
IIT Indore,M.Tech. in Biomedical Engineering (BME),,GEN,1,787,681
IIT Indore,M.Tech. in Biomedical Engineering (BME),,EWS,1,676,676
IIT Indore,M.Tech. in Biomedical Engineering (BME),,OBC,1,530,526
IIT Indore,M.Tech. in Biomedical Engineering (BME),,SC,1,319,314
IIT Indore,M.Tech. in Biomedical Engineering (BME),,ST,1,301,301
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,GEN,1,710,659
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,EWS,1,664,664
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,OBC,1,592,546
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,SC,1,534,401
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,ST,1,365,365
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,GEN,1,823,806
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,EWS,1,827,767
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,OBC,1,789,752
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,SC,1,688,678
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,ST,1,643,643
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,GEN,1,579,512
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,EWS,1,408,408
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,OBC,1,487,425
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,SC,1,310,263
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,ST,1,283,283
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,GEN,1,687,629
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,GEN-PwD,1,442,442
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,EWS,1,622,622
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,OBC,1,660,596
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,SC,1,483,463
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,ST,1,380,380
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,GEN,1,474,420
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,EWS,1,332,332
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,OBC,1,409,371
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,SC,1,255,236
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,ST,1,222,222
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,GEN,1,858,641
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,EWS,1,610,610
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,OBC,1,634,535
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,SC,1,653,653
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,ST,1,433,433
IIT Indore,M.Tech. in Space Engineering (SE),,GEN,1,653,530
IIT Indore,M.Tech. in Space Engineering (SE),,EWS,1,420,420
IIT Indore,M.Tech. in Space Engineering (SE),,OBC,1,658,602
IIT Indore,M.Tech. in Space Engineering (SE),,SC,1,323,293
IIT Indore,M.Tech. in Space Engineering (SE),,ST,1,334,334
IIT Indore,M.Tech. in Structural Engineering (CESE),,GEN,1,727,614
IIT Indore,M.Tech. in Structural Engineering (CESE),,EWS,1,659,659
IIT Indore,M.Tech. in Structural Engineering (CESE),,OBC,1,580,569
IIT Indore,M.Tech. in Structural Engineering (CESE),,SC,1,528,528
IIT Indore,M.Tech. in Structural Engineering (CESE),,ST,1,592,592
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,GEN,1,629,594
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,EWS,1,566,566
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,OBC,1,646,563
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,SC,1,532,532
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,ST,1,314,314
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,GEN,1,749,710
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,EWS,1,732,732
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,OBC,1,757,673
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,OBC-PwD,1,311,311
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,SC,1,686,686
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,ST,1,358,358
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,GEN,1,625,578
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,EWS,1,457,457
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,OBC,1,616,603
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,SC,1,393,355
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,ST,1,314,314
IIT Indore,MS (Research) Electrical Engineering (EE),,GEN,1,604,506
IIT Indore,MS (Research) Electrical Engineering (EE),,EWS,1,327,327
IIT Indore,MS (Research) Electrical Engineering (EE),,OBC,1,561,385
IIT Indore,MS (Research) Electrical Engineering (EE),,SC,1,354,267
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,GEN,1,731,688
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,EWS,1,660,660
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,OBC,1,689,656
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,SC,1,512,460
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,ST,1,393,393
IIT Indore,MS (Research) Mechanical Engineering (ME),,GEN,1,459,362
IIT Indore,MS (Research) Mechanical Engineering (ME),,EWS,1,463,463
IIT Indore,MS (Research) Mechanical Engineering (ME),,OBC,1,434,380
IIT Indore,MS (Research) Mechanical Engineering (ME),,SC,1,380,380
IIT Indore,MS (Research) Space Science and Engineering (SSE),,GEN,1,530,458
IIT Indore,MS (Research) Space Science and Engineering (SSE),,EWS,1,444,444
IIT Indore,MS (Research) Space Science and Engineering (SSE),,OBC,1,568,335
IIT Indore,Row Labels Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of M.Tech. in Applied Optics and Laser Technology (AOLT),,GEN,2,459,433
IIT Indore,Row Labels Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of M.Tech. in Applied Optics and Laser Technology (AOLT),,EWS,2,397,397
IIT Indore,Row Labels Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of M.Tech. in Applied Optics and Laser Technology (AOLT),,OBC,2,405,350
IIT Indore,Row Labels Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of Max of Min of M.Tech. in Applied Optics and Laser Technology (AOLT),,SC,2,351,284
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,GEN,2,608,548
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,EWS,2,485,485
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,OBC,2,637,492
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,SC,2,448,448
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,GEN,2,594,535
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,EWS,2,425,387
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,OBC,2,525,459
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,SC,2,434,412
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,ST,2,283,283
IIT Indore,M.Tech. in Biomedical Devices (BMD) 618 456 - - 529 424 487 389 - - 450 302 M.Tech. in Biomedical Engineering (BME),,GEN,2,682,651
IIT Indore,M.Tech. in Biomedical Devices (BMD) 618 456 - - 529 424 487 389 - - 450 302 M.Tech. in Biomedical Engineering (BME),,EWS,2,597,597
IIT Indore,M.Tech. in Biomedical Devices (BMD) 618 456 - - 529 424 487 389 - - 450 302 M.Tech. in Biomedical Engineering (BME),,OBC,2,526,524
IIT Indore,M.Tech. in Biomedical Devices (BMD) 618 456 - - 529 424 487 389 - - 450 302 M.Tech. in Biomedical Engineering (BME),,SC,2,319,314
IIT Indore,M.Tech. in Biomedical Devices (BMD) 618 456 - - 529 424 487 389 - - 450 302 M.Tech. in Biomedical Engineering (BME),,ST,2,272,272
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,GEN,2,668,620
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,EWS,2,664,612
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,OBC,2,564,542
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,SC,2,393,393
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,ST,2,365,365
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,GEN,2,823,780
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,EWS,2,767,761
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,OBC,2,756,744
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,SC,2,688,668
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,ST,2,585,585
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,GEN,2,528,291
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,EWS,2,408,408
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,OBC,2,393,366
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,SC,2,285,252
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,ST,2,232,232
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,GEN,2,687,601
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,GEN-PwD,2,594,594
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,EWS,2,591,591
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,OBC,2,660,580
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,SC,2,463,432
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,ST,2,380,380
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,GEN,2,474,366
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,OBC,2,371,345
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,SC,2,255,236
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,GEN,2,634,598
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,EWS,2,536,536
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,OBC,2,519,512
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,SC,2,522,522
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,ST,2,358,358
IIT Indore,M.Tech. in Space Engineering (SE),,GEN,2,653,487
IIT Indore,M.Tech. in Space Engineering (SE),,EWS,2,420,420
IIT Indore,M.Tech. in Space Engineering (SE),,OBC,2,459,403
IIT Indore,M.Tech. in Space Engineering (SE),,SC,2,323,323
IIT Indore,M.Tech. in Space Engineering (SE),,ST,2,334,334
IIT Indore,M.Tech. in Structural Engineering (CESE),,GEN,2,727,610
IIT Indore,M.Tech. in Structural Engineering (CESE),,EWS,2,575,575
IIT Indore,M.Tech. in Structural Engineering (CESE),,OBC,2,569,550
IIT Indore,M.Tech. in Structural Engineering (CESE),,SC,2,511,511
IIT Indore,M.Tech. in Structural Engineering (CESE),,ST,2,401,401
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,GEN,2,608,584
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,EWS,2,559,559
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,OBC,2,563,549
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,SC,2,483,483
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,ST,2,314,314
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,GEN,2,706,697
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,EWS,2,732,732
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,OBC,2,673,641
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,OBC-PwD,2,311,311
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,SC,2,543,543
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,ST,2,448,448
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,GEN,2,610,515
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,EWS,2,450,450
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,OBC,2,546,502
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,SC,2,393,350
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,ST,2,314,314
IIT Indore,MS (Research) Electrical Engineering (EE),,GEN,2,604,506
IIT Indore,MS (Research) Electrical Engineering (EE),,EWS,2,327,327
IIT Indore,MS (Research) Electrical Engineering (EE),,OBC,2,489,385
IIT Indore,MS (Research) Electrical Engineering (EE),,SC,2,354,267
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,GEN,2,731,688
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,EWS,2,660,660
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,OBC,2,689,656
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,SC,2,512,446
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,ST,2,393,393
IIT Indore,MS (Research) Mechanical Engineering (ME),,GEN,2,459,362
IIT Indore,MS (Research) Mechanical Engineering (ME),,EWS,2,324,324
IIT Indore,MS (Research) Mechanical Engineering (ME),,OBC,2,434,380
IIT Indore,MS (Research) Mechanical Engineering (ME),,SC,2,380,380
IIT Indore,MS (Research) Space Science and Engineering (SSE),,GEN,2,530,458
IIT Indore,MS (Research) Space Science and Engineering (SSE),,EWS,2,335,335
IIT Indore,MS (Research) Space Science and Engineering (SSE),,OBC,2,385,335
IIT Indore,Grand Total,,GEN,2,823,291
IIT Indore,Grand Total,,GEN-PwD,2,594,594
IIT Indore,Grand Total,,EWS,2,767,324
IIT Indore,Grand Total,,OBC,2,756,335
IIT Indore,Grand Total,,OBC-PwD,2,311,311
IIT Indore,Grand Total,,SC,2,688,236
IIT Indore,Grand Total,,ST,2,585,232
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,GEN,3,459,420
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,EWS,3,397,397
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,OBC,3,405,345
IIT Indore,M.Tech. in Applied Optics and Laser Technology (AOLT),,SC,3,291,279
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,GEN,3,582,544
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,EWS,3,485,485
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,OBC,3,637,483
IIT Indore,M.Tech. in Electric Vehicle Technology (EVT),,SC,3,442,442
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,GEN,3,594,526
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,EWS,3,425,387
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,OBC,3,525,445
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,SC,3,434,335
IIT Indore,M.Tech. in Advanced Manufacturing (AM),,ST,3,269,269
IIT Indore,M.Tech. in Biomedical Devices (BMD),,GEN,3,618,445
IIT Indore,M.Tech. in Biomedical Devices (BMD),,EWS,3,529,424
IIT Indore,M.Tech. in Biomedical Devices (BMD),,OBC,3,487,366
IIT Indore,M.Tech. in Biomedical Devices (BMD),,SC,3,319,301
IIT Indore,M.Tech. in Biomedical Engineering (BME),,GEN,3,682,624
IIT Indore,M.Tech. in Biomedical Engineering (BME),,EWS,3,560,560
IIT Indore,M.Tech. in Biomedical Engineering (BME),,OBC,3,526,497
IIT Indore,M.Tech. in Biomedical Engineering (BME),,SC,3,319,314
IIT Indore,M.Tech. in Biomedical Engineering (BME),,ST,3,272,272
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,GEN,3,668,612
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,EWS,3,664,584
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,OBC,3,564,538
IIT Indore,M.Tech. in Communication & Signal Processing (CSP),,SC,3,393,393
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,GEN,3,823,780
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,EWS,3,767,760
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,OBC,3,756,744
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,SC,3,668,652
IIT Indore,M.Tech. in Computer Science and Engineering (CSE),,ST,3,546,546
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,GEN,3,518,442
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,EWS,3,408,408
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,OBC,3,366,338
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,SC,3,285,239
IIT Indore,M.Tech. in Materials Science and Engineering (MSE),,ST,3,222,222
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,GEN,3,635,584
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,GEN-PwD,3,594,594
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,EWS,3,591,591
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,OBC,3,660,566
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,SC,3,432,428
IIT Indore,M.Tech. in Mechanical Systems Design (MSD),,ST,3,314,314
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,GEN,3,474,358
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,OBC,3,371,345
IIT Indore,M.Tech. in Metallurgical Engineering (ME),,SC,3,255,204
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,GEN,3,602,574
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,EWS,3,536,536
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,OBC,3,519,512
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,SC,3,506,506
IIT Indore,M.Tech. in Power Systems and Power Electronics (PSPE),,ST,3,322,322
IIT Indore,M.Tech. in Space Engineering (SE),,GEN,3,653,487
IIT Indore,M.Tech. in Space Engineering (SE),,OBC,3,459,403
IIT Indore,M.Tech. in Space Engineering (SE),,SC,3,323,323
IIT Indore,M.Tech. in Space Engineering (SE),,ST,3,334,334
IIT Indore,M.Tech. in Structural Engineering (CESE),,GEN,3,609,583
IIT Indore,M.Tech. in Structural Engineering (CESE),,EWS,3,575,575
IIT Indore,M.Tech. in Structural Engineering (CESE),,OBC,3,550,550
IIT Indore,M.Tech. in Structural Engineering (CESE),,SC,3,434,434
IIT Indore,M.Tech. in Structural Engineering (CESE),,ST,3,401,401
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,GEN,3,573,563
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,EWS,3,559,559
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,OBC,3,563,542
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,SC,3,477,477
IIT Indore,M.Tech. in Thermal Energy Systems (TES),,ST,3,314,314
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,GEN,3,706,674
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,EWS,3,732,732
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,OBC,3,673,622
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,OBC-PwD,3,311,311
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,SC,3,534,534
IIT Indore,M.Tech. in VLSI Design and Nanoelectronics (VDN),,ST,3,429,429
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,GEN,3,578,479
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,EWS,3,439,439
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,OBC,3,495,495
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,SC,3,350,344
IIT Indore,"M.Tech. in Water, Climate and Sustainability (WCS)",,ST,3,313,313
IIT Indore,MS (Research) Electrical Engineering (EE),,GEN,3,604,506
IIT Indore,MS (Research) Electrical Engineering (EE),,EWS,3,327,327
IIT Indore,MS (Research) Electrical Engineering (EE),,OBC,3,489,385
IIT Indore,MS (Research) Electrical Engineering (EE),,SC,3,354,267
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,GEN,3,731,688
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,EWS,3,660,660
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,OBC,3,664,651
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,SC,3,446,422
IIT Indore,MS (Research) Computer Science and Engineering (CSE),,ST,3,393,393
IIT Indore,MS (Research) Mechanical Engineering (ME),,GEN,3,459,362
IIT Indore,MS (Research) Mechanical Engineering (ME),,EWS,3,324,324
IIT Indore,MS (Research) Mechanical Engineering (ME),,OBC,3,434,380
IIT Indore,MS (Research) Mechanical Engineering (ME),,SC,3,380,380
IIT Indore,MS (Research) Space Science and Engineering (SSE),,GEN,3,383,383
IIT Indore,Grand Total,,GEN,3,823,358
IIT Indore,Grand Total,,GEN-PwD,3,594,594
IIT Indore,Grand Total,,EWS,3,767,324
